model,year,price,transmission,mileage,fuelType,mpg,engineSize
 Aygo,2017,7998,Manual,6240,Gasoline,68.9,1.0
 Aygo,2016,7950,Manual,21054,Gasoline,69.0,1.0
 Aygo,2019,8998,Manual,3712,Gasoline,56.5,1.0
 Aygo,2017,6998,Manual,39344,Gasoline,68.9,1.0
 Aygo,2016,6698,Manual,35950,Gasoline,69.0,1.0
 Aygo,2017,7498,Manual,30920,Gasoline,68.9,1.0
 Aygo,2017,7498,Manual,23555,Gasoline,68.9,1.0
 Aygo,2017,9498,Semi-Auto,10160,Gasoline,67.3,1.0
 Aygo,2017,7698,Manual,25580,Gasoline,68.9,1.0
 Aygo,2017,7998,Manual,11605,Gasoline,68.9,1.0
 Aygo,2017,7698,Manual,13760,Gasoline,68.9,1.0
 Aygo,2017,7698,Manual,16220,Gasoline,68.9,1.0
 Aygo,2016,6695,Manual,25997,Gasoline,69.0,1.0
 Aygo,2016,8450,Manual,12935,Gasoline,69.0,1.0
 Aygo,2016,8450,Manual,12935,Gasoline,69.0,1.0
 Aygo,2018,7711,Manual,14143,Gasoline,56.5,1.0
 Aygo,2019,8199,Manual,7179,Gasoline,56.5,1.0
 Aygo,2017,8995,Manual,11342,Gasoline,68.9,1.0
 Aygo,2020,10295,Manual,1310,Gasoline,57.7,1.0
 Aygo,2018,8490,Manual,7050,Gasoline,56.5,1.0
 Aygo,2015,5945,Manual,23755,Gasoline,69.0,1.0
 Aygo,2014,5995,Manual,35753,Gasoline,69.0,1.0
 Aygo,2017,7795,Manual,15896,Gasoline,68.9,1.0
 Aygo,2019,9650,Manual,2417,Gasoline,57.7,1.0
 Aygo,2015,5695,Manual,42761,Gasoline,69.0,1.0
 Aygo,2017,7995,Manual,9335,Gasoline,68.9,1.0
 Aygo,2017,7995,Manual,6351,Gasoline,68.9,1.0
 Aygo,2019,9995,Manual,6365,Gasoline,57.7,1.0
 Aygo,2019,10695,Semi-Auto,7812,Gasoline,55.4,1.0
 Aygo,2017,7795,Manual,7718,Gasoline,68.9,1.0
 Aygo,2017,9995,Semi-Auto,11480,Gasoline,67.3,1.0
 Aygo,2016,6000,Manual,34644,Gasoline,69.0,1.0
 Aygo,2018,7495,Manual,30500,Gasoline,68.9,1.0
 Aygo,2018,7995,Manual,8525,Gasoline,56.5,1.0
 Aygo,2017,7995,Manual,37392,Gasoline,68.9,1.0
 Aygo,2014,5395,Manual,29000,Gasoline,69.0,1.0
 Aygo,2018,5790,Manual,40000,Gasoline,69.0,1.0
 Aygo,2015,4350,Manual,65143,Gasoline,69.0,1.0
 Aygo,2017,5995,Manual,25629,Gasoline,69.0,1.0
 Aygo,2017,7380,Manual,22314,Gasoline,68.9,1.0
 Aygo,2013,3990,Manual,40003,Gasoline,65.7,1.0
 Aygo,2015,5050,Manual,41700,Gasoline,69.0,1.0
 Aygo,2017,5444,Manual,32465,Gasoline,69.0,1.0
 Aygo,2017,7250,Manual,21680,Gasoline,68.9,1.0
 Aygo,2018,7995,Manual,10543,Gasoline,69.0,1.0
 Aygo,2017,7000,Manual,17008,Gasoline,69.0,1.0
 Aygo,2018,8995,Manual,8525,Gasoline,56.5,1.0
 Aygo,2017,7000,Manual,15182,Gasoline,69.0,1.0
 Aygo,2017,7495,Manual,19505,Gasoline,68.9,1.0
 Aygo,2016,6500,Manual,23850,Gasoline,69.0,1.0
 Aygo,2016,7495,Manual,34136,Gasoline,69.0,1.0
 Aygo,2019,9995,Manual,2127,Gasoline,57.7,1.0
 Aygo,2017,8795,Manual,4002,Gasoline,68.9,1.0
 Aygo,2014,6295,Manual,38385,Gasoline,69.0,1.0
 Aygo,2017,7750,Manual,11730,Gasoline,68.9,1.0
 Aygo,2017,7750,Manual,9917,Gasoline,68.9,1.0
 Aygo,2019,10500,Manual,402,Gasoline,56.5,1.0
 Aygo,2017,9490,Semi-Auto,5300,Gasoline,67.3,1.0
 Aygo,2019,9510,Manual,1157,Gasoline,57.7,1.0
 Aygo,2014,6000,Manual,25568,Gasoline,69.0,1.0
 Aygo,2017,5770,Manual,34486,Gasoline,69.0,1.0
 Aygo,2017,8250,Manual,7235,Gasoline,68.9,1.0
 Aygo,2015,6500,Manual,23427,Gasoline,69.0,1.0
 Aygo,2016,7971,Manual,10426,Gasoline,69.0,1.0
 Aygo,2018,7990,Manual,13007,Gasoline,68.9,1.0
 Aygo,2015,4990,Manual,71808,Gasoline,69.0,1.0
 Aygo,2014,4998,Manual,30362,Gasoline,69.0,1.0
 Aygo,2019,10000,Manual,1542,Gasoline,57.7,1.0
 Aygo,2019,10000,Manual,860,Gasoline,57.7,1.0
 Aygo,2015,6000,Manual,32084,Gasoline,69.0,1.0
 Aygo,2019,10000,Manual,759,Gasoline,57.7,1.0
 Aygo,2018,8250,Manual,7378,Gasoline,68.9,1.0
 Aygo,2014,5230,Manual,30000,Gasoline,69.0,1.0
 Aygo,2018,8500,Manual,11949,Gasoline,68.9,1.0
 Aygo,2018,7500,Manual,13570,Gasoline,69.0,1.0
 Aygo,2017,7500,Manual,17997,Gasoline,68.9,1.0
 Aygo,2018,8250,Manual,16409,Gasoline,68.9,1.0
 Aygo,2016,8000,Manual,15951,Gasoline,69.0,1.0
 Aygo,2018,7695,Manual,13944,Gasoline,68.9,1.0
 Aygo,2019,10000,Manual,1000,Gasoline,57.7,1.0
 Aygo,2019,10000,Manual,1000,Gasoline,57.7,1.0
 Aygo,2015,5999,Manual,41758,Gasoline,69.0,1.0
 Aygo,2015,6250,Manual,21038,Gasoline,69.0,1.0
 Aygo,2017,7750,Manual,30678,Gasoline,68.9,1.0
 Aygo,2017,7750,Manual,31839,Gasoline,68.9,1.0
 Aygo,2016,8000,Manual,17421,Gasoline,69.0,1.0
 Aygo,2016,8000,Manual,16799,Gasoline,69.0,1.0
 Aygo,2017,6500,Manual,25978,Gasoline,69.0,1.0
 Aygo,2017,7000,Manual,20208,Gasoline,69.0,1.0
 Aygo,2017,7750,Manual,26779,Gasoline,68.9,1.0
 Aygo,2017,8500,Manual,14453,Gasoline,68.9,1.0
 Aygo,2019,9790,Manual,2967,Gasoline,57.7,1.0
 Aygo,2017,9000,Manual,16490,Gasoline,68.9,1.0
 Aygo,2017,8000,Manual,15378,Gasoline,68.9,1.0
 Aygo,2014,5500,Manual,37756,Gasoline,69.0,1.0
 Aygo,2019,8980,Manual,5000,Gasoline,56.5,1.0
 Aygo,2016,7250,Manual,21304,Gasoline,69.0,1.0
 Aygo,2016,7500,Manual,37688,Gasoline,69.0,1.0
 Aygo,2016,5870,Manual,30582,Gasoline,69.0,1.0
 Aygo,2015,5150,Manual,44651,Gasoline,69.0,1.0
 Aygo,2019,8790,Manual,14887,Gasoline,57.7,1.0
 Aygo,2020,9680,Manual,5000,Gasoline,57.7,1.0
 Aygo,2018,7980,Manual,6640,Gasoline,68.9,1.0
 Aygo,2018,7780,Manual,13658,Gasoline,68.9,1.0
 Aygo,2017,5790,Manual,26333,Gasoline,69.0,1.0
 Aygo,2017,7500,Manual,21882,Gasoline,68.9,1.0
 Aygo,2017,8250,Manual,11459,Gasoline,68.9,1.0
 Aygo,2017,7999,Manual,13000,Gasoline,68.9,1.0
 Aygo,2016,6550,Manual,24594,Gasoline,69.0,1.0
 Aygo,2015,6330,Manual,22333,Gasoline,69.0,1.0
 Aygo,2017,7990,Semi-Auto,20662,Gasoline,67.0,1.0
 Aygo,2017,8298,Manual,2509,Gasoline,68.9,1.0
 Aygo,2018,6298,Manual,22794,Gasoline,69.0,1.0
 Aygo,2015,5610,Manual,33344,Gasoline,69.0,1.0
 Aygo,2015,5875,Manual,50963,Gasoline,69.0,1.0
 Aygo,2018,6657,Manual,19751,Gasoline,69.0,1.0
 Aygo,2017,8499,Manual,13534,Gasoline,68.9,1.0
 Aygo,2016,6465,Manual,23841,Gasoline,69.0,1.0
 Aygo,2016,6995,Manual,23499,Gasoline,69.0,1.0
 Aygo,2016,7495,Manual,9572,Gasoline,69.0,1.0
 Aygo,2017,7995,Manual,13937,Gasoline,69.0,1.0
 Aygo,2015,6995,Manual,19062,Gasoline,69.0,1.0
 Aygo,2019,9995,Manual,4122,Gasoline,57.7,1.0
 Aygo,2018,6790,Manual,11015,Gasoline,69.0,1.0
 Aygo,2016,7291,Semi-Auto,31096,Gasoline,67.0,1.0
 Aygo,2019,9295,Manual,5000,Gasoline,57.7,1.0
 Aygo,2019,9295,Manual,5000,Gasoline,57.7,1.0
 Aygo,2018,8788,Manual,12453,Gasoline,68.9,1.0
 Aygo,2019,9990,Semi-Auto,14408,Gasoline,56.5,1.0
 Aygo,2018,8690,Manual,6598,Gasoline,56.5,1.0
 Aygo,2018,8490,Manual,12589,Gasoline,56.5,1.0
 Aygo,2016,8000,Semi-Auto,6746,Gasoline,67.0,1.0
 Aygo,2018,8790,Manual,31964,Gasoline,56.5,1.0
 Aygo,2019,9290,Manual,19151,Gasoline,57.7,1.0
 Aygo,2017,7000,Manual,12863,Gasoline,69.0,1.0
 Aygo,2019,8990,Manual,11705,Gasoline,57.7,1.0
 Aygo,2019,9990,Manual,13218,Gasoline,56.5,1.0
 Aygo,2019,10980,Manual,4000,Gasoline,57.7,1.0
 Aygo,2017,7480,Manual,22744,Gasoline,69.0,1.0
 Aygo,2015,5498,Manual,33248,Gasoline,69.0,1.0
 Aygo,2018,9488,Semi-Auto,15212,Gasoline,67.3,1.0
 Aygo,2019,7890,Manual,8441,Gasoline,56.5,1.0
 Aygo,2019,8790,Manual,12143,Gasoline,57.7,1.0
 Aygo,2017,6490,Manual,10967,Gasoline,69.0,1.0
 Aygo,2015,5995,Manual,26200,Gasoline,69.0,1.0
 Aygo,2019,8788,Manual,3305,Gasoline,56.5,1.0
 Aygo,2016,7000,Manual,14347,Gasoline,69.0,1.0
 Aygo,2018,7795,Manual,21477,Gasoline,68.9,1.0
 Aygo,2015,5998,Manual,21425,Gasoline,69.0,1.0
 Aygo,2017,7488,Manual,13348,Gasoline,68.9,1.0
 Aygo,2017,7498,Manual,15261,Gasoline,68.9,1.0
 Aygo,2019,8748,Manual,3552,Gasoline,56.5,1.0
 Aygo,2020,13495,Semi-Auto,999,Gasoline,55.4,1.0
 Aygo,2015,5447,Manual,58025,Gasoline,69.0,1.0
 Aygo,2019,8690,Manual,1996,Gasoline,56.5,1.0
 Aygo,2019,8490,Manual,8490,Gasoline,56.5,1.0
 Aygo,2019,8495,Manual,5519,Gasoline,56.5,1.0
 Aygo,2019,8295,Manual,11283,Gasoline,56.5,1.0
 Aygo,2019,8295,Manual,11065,Gasoline,56.5,1.0
 Aygo,2019,10000,Manual,4883,Gasoline,56.5,1.0
 Aygo,2018,9495,Manual,5253,Gasoline,56.5,1.0
 Aygo,2017,7995,Manual,6500,Gasoline,68.9,1.0
 Aygo,2018,9295,Manual,11000,Gasoline,56.5,1.0
 Aygo,2017,6980,Manual,6545,Gasoline,69.0,1.0
 Aygo,2016,6380,Manual,31249,Gasoline,69.0,1.0
 Aygo,2018,8980,Manual,7746,Gasoline,56.5,1.0
 Aygo,2018,7980,Manual,8622,Gasoline,68.9,1.0
 Aygo,2017,7480,Manual,16987,Gasoline,69.0,1.0
 Aygo,2018,7880,Manual,22024,Gasoline,68.9,1.0
 Aygo,2015,5995,Manual,19702,Gasoline,69.0,1.0
 Aygo,2016,6480,Manual,19252,Gasoline,69.0,1.0
 Aygo,2017,7680,Manual,12607,Gasoline,68.9,1.0
 Aygo,2019,9780,Manual,1500,Gasoline,57.7,1.0
 Aygo,2017,7480,Manual,13229,Gasoline,68.9,1.0
 Aygo,2019,10695,Manual,50,Gasoline,57.7,1.0
 Aygo,2019,9950,Manual,6010,Gasoline,57.7,1.0
 Aygo,2017,8995,Semi-Auto,17452,Gasoline,67.3,1.0
 Aygo,2013,4199,Manual,25052,Gasoline,65.7,1.0
 Aygo,2018,6970,Manual,42248,Gasoline,69.0,1.0
 Aygo,2018,7988,Manual,14252,Gasoline,68.9,1.0
 Aygo,2015,6888,Manual,18822,Gasoline,69.0,1.0
 Aygo,2019,8690,Manual,2438,Gasoline,56.5,1.0
 Aygo,2019,8690,Manual,3708,Gasoline,56.5,1.0
 Aygo,2017,7288,Manual,14876,Gasoline,68.9,1.0
 Aygo,2015,6588,Manual,21875,Gasoline,69.0,1.0
 Aygo,2017,6388,Manual,26850,Gasoline,69.0,1.0
 Aygo,2017,6980,Manual,15172,Gasoline,69.0,1.0
 Aygo,2019,9990,Manual,5709,Gasoline,57.7,1.0
 Aygo,2017,6751,Manual,64477,Gasoline,68.9,1.0
 Aygo,2016,6230,Manual,15735,Gasoline,69.0,1.0
 Aygo,2017,6790,Manual,35354,Gasoline,68.9,1.0
 Aygo,2017,6990,Manual,32236,Gasoline,68.9,1.0
 Aygo,2017,6290,Manual,35569,Gasoline,69.0,1.0
 Aygo,2015,4910,Manual,44651,Gasoline,69.0,1.0
 Aygo,2019,10290,Manual,1118,Gasoline,57.7,1.0
 Aygo,2019,10290,Manual,1546,Gasoline,57.7,1.0
 Aygo,2019,9990,Manual,1707,Gasoline,57.7,1.0
 Aygo,2017,8890,Manual,20546,Gasoline,68.9,1.0
 Aygo,2019,9990,Manual,7642,Gasoline,57.7,1.0
 Aygo,2019,9290,Manual,718,Gasoline,56.5,1.0
 Aygo,2017,6992,Manual,16934,Gasoline,68.9,1.0
 Aygo,2016,8990,Semi-Auto,27314,Gasoline,67.0,1.0
 Aygo,2019,9990,Manual,2290,Gasoline,57.7,1.0
 Aygo,2014,5992,Semi-Auto,11265,Gasoline,62.8,1.0
 Aygo,2018,7690,Manual,12515,Gasoline,68.9,1.0
 Aygo,2017,8495,Manual,28500,Gasoline,68.9,1.0
 Aygo,2013,5495,Semi-Auto,17000,Gasoline,62.8,1.0
 Aygo,2017,7495,Manual,6500,Gasoline,69.0,1.0
 Aygo,2018,9290,Manual,10596,Gasoline,68.9,1.0
 Aygo,2017,8295,Manual,8800,Gasoline,68.9,1.0
 Aygo,2019,10495,Manual,4,Gasoline,57.7,1.0
 Aygo,2019,9995,Manual,2411,Gasoline,57.7,1.0
 Aygo,2019,9995,Manual,2541,Gasoline,57.7,1.0
 Aygo,2019,9995,Manual,2642,Gasoline,57.7,1.0
 Aygo,2017,6995,Manual,17859,Gasoline,69.0,1.0
 Aygo,2019,9995,Manual,2136,Gasoline,57.7,1.0
 Aygo,2015,5995,Manual,41000,Gasoline,69.0,1.0
 Aygo,2015,7295,Manual,10687,Gasoline,69.0,1.0
 Aygo,2016,6495,Manual,12552,Gasoline,69.0,1.0
 Aygo,2019,9995,Manual,2845,Gasoline,57.7,1.0
 Aygo,2017,7895,Semi-Auto,25909,Gasoline,67.0,1.0
 Aygo,2019,10495,Manual,4883,Gasoline,56.5,1.0
 Aygo,2019,8795,Manual,3000,Gasoline,56.5,1.0
 Aygo,2016,6495,Manual,20377,Gasoline,69.0,1.0
 Aygo,2018,6995,Manual,5963,Gasoline,69.0,1.0
 Aygo,2019,9445,Manual,3500,Gasoline,56.5,1.0
 Aygo,2017,8000,Manual,13873,Gasoline,68.9,1.0
 Aygo,2014,5700,Manual,41000,Gasoline,69.0,1.0
 Aygo,2018,7500,Semi-Auto,7900,Gasoline,67.0,1.0
 Aygo,2019,9500,Manual,250,Gasoline,57.7,1.0
 Aygo,2017,7500,Manual,16492,Gasoline,68.9,1.0
 Aygo,2017,7700,Manual,37313,Gasoline,68.9,1.0
 Aygo,2013,3590,Manual,50853,Gasoline,65.7,1.0
 Aygo,2016,7490,Manual,9674,Gasoline,69.0,1.0
 Aygo,2018,6990,Manual,18781,Gasoline,69.0,1.0
 Aygo,2016,7495,Manual,9601,Gasoline,69.0,1.0
 Aygo,2016,6800,Manual,21672,Gasoline,69.0,1.0
 Aygo,2019,8495,Manual,5519,Gasoline,56.5,1.0
 Aygo,2019,8469,Manual,11283,Gasoline,56.5,1.0
 Aygo,2018,7295,Manual,23754,Gasoline,68.9,1.0
 Aygo,2018,6995,Manual,36451,Gasoline,69.0,1.0
 Aygo,2018,6995,Manual,22935,Gasoline,69.0,1.0
 Aygo,2019,8500,Manual,12510,Gasoline,56.5,1.0
 Aygo,2019,8500,Manual,6006,Gasoline,56.5,1.0
 Aygo,2018,7995,Manual,12880,Gasoline,68.9,1.0
 Aygo,2017,7495,Manual,27357,Gasoline,68.9,1.0
 Aygo,2018,6995,Manual,8660,Gasoline,69.0,1.0
 Aygo,2018,7000,Manual,12420,Gasoline,69.0,1.0
 Aygo,2019,9995,Manual,1000,Gasoline,57.7,1.0
 Aygo,2017,6550,Manual,17047,Gasoline,69.0,1.0
 Aygo,2019,9995,Semi-Auto,350,Gasoline,56.5,1.0
 Aygo,2019,9995,Semi-Auto,3356,Gasoline,55.4,1.0
 Aygo,2017,7995,Manual,9779,Gasoline,68.9,1.0
 Aygo,2017,6995,Manual,10000,Gasoline,69.0,1.0
 Aygo,2018,8995,Semi-Auto,26939,Gasoline,67.3,1.0
 Aygo,2016,6295,Manual,14338,Gasoline,69.0,1.0
 Aygo,2016,5795,Manual,16339,Gasoline,69.0,1.0
 Aygo,2017,6295,Manual,24086,Gasoline,69.0,1.0
 Aygo,2017,7495,Manual,7973,Gasoline,68.9,1.0
 Aygo,2017,6500,Manual,11127,Gasoline,68.9,1.0
 Aygo,2017,6995,Manual,16802,Gasoline,68.9,1.0
 Aygo,2015,6495,Manual,14040,Gasoline,69.0,1.0
 Aygo,2017,6995,Manual,25254,Gasoline,69.0,1.0
 Aygo,2016,6995,Manual,26555,Gasoline,69.0,1.0
 Aygo,2015,4709,Manual,34500,Gasoline,69.0,1.0
 Aygo,2019,9490,Manual,1915,Gasoline,57.7,1.0
 Aygo,2014,6480,Manual,34556,Gasoline,69.0,1.0
 Aygo,2015,6450,Manual,28900,Gasoline,69.0,1.0
 Aygo,2018,9870,Semi-Auto,4110,Gasoline,67.3,1.0
 Aygo,2016,6270,Manual,20563,Gasoline,69.0,1.0
 Aygo,2014,5790,Manual,29540,Gasoline,69.0,1.0
 Aygo,2015,5290,Manual,35920,Gasoline,69.0,1.0
 Aygo,2017,7495,Manual,13397,Gasoline,69.0,1.0
 Aygo,2018,6995,Manual,21837,Gasoline,69.0,1.0
 Aygo,2018,7495,Manual,2611,Gasoline,69.0,1.0
 Aygo,2018,7995,Manual,19775,Gasoline,68.9,1.0
 Aygo,2017,7950,Manual,8727,Gasoline,68.9,1.0
 Aygo,2018,9490,Manual,4263,Gasoline,56.5,1.0
 Aygo,2019,8790,Manual,6064,Gasoline,57.7,1.0
 Aygo,2019,10490,Semi-Auto,9927,Gasoline,56.5,1.0
 Aygo,2015,5298,Manual,43788,Gasoline,69.0,1.0
 Aygo,2017,6490,Manual,21022,Gasoline,69.0,1.0
 Aygo,2019,9990,Manual,2863,Gasoline,56.5,1.0
 Aygo,2016,6250,Manual,12584,Gasoline,69.0,1.0
 Aygo,2017,8490,Automatic,21127,Gasoline,67.3,1.0
 Aygo,2014,5390,Manual,61347,Gasoline,69.0,1.0
 Aygo,2017,6945,Manual,22170,Gasoline,69.0,1.0
 Aygo,2013,3180,Manual,85281,Gasoline,65.7,1.0
 Aygo,2017,6290,Manual,17817,Gasoline,69.0,1.0
 Aygo,2017,6945,Manual,30427,Gasoline,69.0,1.0
 Aygo,2019,8990,Manual,1205,Gasoline,56.5,1.0
 Aygo,2020,10790,Semi-Auto,525,Gasoline,56.5,1.0
 Aygo,2017,6790,Manual,21205,Gasoline,69.0,1.0
 Aygo,2017,7490,Manual,13951,Gasoline,69.0,1.0
 Aygo,2019,8490,Manual,9059,Gasoline,57.7,1.0
 Aygo,2019,9790,Manual,1472,Gasoline,57.7,1.0
 Aygo,2019,9490,Manual,1424,Gasoline,57.7,1.0
 Aygo,2019,9490,Manual,1614,Gasoline,56.5,1.0
 Aygo,2019,9490,Manual,1114,Gasoline,56.5,1.0
 Aygo,2019,9490,Manual,1208,Gasoline,56.5,1.0
 Aygo,2017,6290,Manual,22181,Gasoline,69.0,1.0
 Aygo,2016,6720,Manual,23357,Gasoline,69.0,1.0
 Aygo,2014,5590,Manual,37430,Gasoline,69.0,1.0
 Aygo,2015,6290,Manual,27700,Gasoline,69.0,1.0
 Aygo,2019,8790,Manual,2570,Gasoline,56.5,1.0
 Aygo,2019,8790,Manual,3116,Gasoline,56.5,1.0
 Aygo,2018,6595,Manual,28335,Gasoline,69.0,1.0
 Aygo,2018,6995,Manual,20294,Gasoline,69.0,1.0
 Aygo,2018,8790,Manual,9599,Gasoline,56.5,1.0
 Aygo,2015,6495,Manual,17872,Gasoline,69.0,1.0
 Aygo,2018,9995,Semi-Auto,25148,Gasoline,67.3,1.0
 Aygo,2019,8790,Manual,2106,Gasoline,56.5,1.0
 Aygo,2019,7890,Manual,6183,Gasoline,56.5,1.0
 Aygo,2018,9990,Manual,3452,Gasoline,56.5,1.0
 Aygo,2019,8790,Manual,2540,Gasoline,56.5,1.0
 Aygo,2015,5990,Manual,19856,Gasoline,69.0,1.0
 Aygo,2018,8490,Manual,10125,Gasoline,68.9,1.0
 Aygo,2017,7990,Manual,25318,Gasoline,68.9,1.0
 Aygo,2017,6995,Manual,36473,Gasoline,68.9,1.0
 Aygo,2015,5795,Manual,25688,Gasoline,69.0,1.0
 Aygo,2018,7490,Manual,19506,Gasoline,69.0,1.0
 Aygo,2018,7895,Manual,11932,Gasoline,68.9,1.0
 Aygo,2014,6495,Manual,26858,Gasoline,69.0,1.0
 Aygo,2018,9695,Semi-Auto,9484,Gasoline,67.3,1.0
 Aygo,2017,7190,Manual,21596,Gasoline,69.0,1.0
 Aygo,2018,8490,Manual,9280,Gasoline,68.9,1.0
 Aygo,2015,5795,Manual,34182,Gasoline,69.0,1.0
 Aygo,2017,6495,Manual,27372,Gasoline,69.0,1.0
 Aygo,2018,7495,Manual,27537,Gasoline,68.9,1.0
 Aygo,2017,6995,Manual,15048,Gasoline,68.9,1.0
 Aygo,2017,6995,Manual,21561,Gasoline,69.0,1.0
 Aygo,2015,5990,Manual,32674,Gasoline,69.0,1.0
 Aygo,2016,7990,Manual,37555,Gasoline,69.0,1.0
 Aygo,2018,7490,Manual,21971,Gasoline,69.0,1.0
 Aygo,2017,7295,Manual,14923,Gasoline,68.9,1.0
 Aygo,2018,6895,Manual,17757,Gasoline,69.0,1.0
 Aygo,2018,6895,Manual,19057,Gasoline,69.0,1.0
 Aygo,2018,7995,Manual,24807,Gasoline,68.9,1.0
 Aygo,2017,7195,Manual,13765,Gasoline,68.9,1.0
 Aygo,2017,7290,Manual,25912,Gasoline,68.9,1.0
 Aygo,2019,9995,Manual,6130,Gasoline,57.7,1.0
 Aygo,2019,9495,Manual,5883,Gasoline,56.5,1.0
 Aygo,2015,5999,Manual,36010,Gasoline,69.0,1.0
 Aygo,2015,6040,Manual,31570,Gasoline,69.0,1.0
 Aygo,2016,6030,Manual,15416,Gasoline,69.0,1.0
 Aygo,2014,6250,Manual,35256,Gasoline,69.0,1.0
 Aygo,2018,8260,Manual,9813,Gasoline,56.5,1.0
 Aygo,2017,7990,Semi-Auto,19526,Gasoline,67.0,1.0
 Aygo,2017,6190,Manual,37500,Gasoline,69.0,1.0
 Aygo,2017,6730,Manual,15453,Gasoline,69.0,1.0
 Aygo,2015,6100,Manual,24317,Gasoline,69.0,1.0
 Aygo,2016,5999,Manual,31430,Gasoline,69.0,1.0
 Aygo,2017,6695,Manual,49000,Gasoline,68.9,1.0
 Aygo,2016,6995,Manual,11395,Gasoline,69.0,1.0
 Aygo,2019,8890,Manual,8121,Gasoline,56.5,1.0
 Aygo,2014,5990,Manual,23332,Gasoline,69.0,1.0
 Aygo,2016,6750,Manual,33691,Gasoline,69.0,1.0
 Aygo,2015,5850,Manual,28531,Gasoline,69.0,1.0
 Aygo,2016,6690,Manual,34211,Gasoline,69.0,1.0
 Aygo,2015,5698,Manual,25152,Gasoline,69.0,1.0
 Aygo,2015,6460,Manual,31234,Gasoline,69.0,1.0
 Aygo,2019,11695,Manual,5346,Gasoline,57.7,1.0
 Aygo,2017,7270,Manual,10500,Gasoline,68.9,1.0
 Aygo,2017,7490,Manual,22972,Gasoline,68.9,1.0
 Aygo,2018,7590,Manual,21421,Gasoline,68.9,1.0
 Aygo,2017,7490,Manual,14281,Gasoline,68.9,1.0
 Aygo,2017,7290,Semi-Auto,52496,Gasoline,67.0,1.0
 Aygo,2017,7980,Semi-Auto,15439,Gasoline,67.0,1.0
 Aygo,2017,6790,Manual,32251,Gasoline,68.9,1.0
 Aygo,2018,10290,Semi-Auto,372,Gasoline,67.3,1.0
 Aygo,2017,6990,Manual,3282,Gasoline,69.0,1.0
 Aygo,2018,7995,Manual,20001,Gasoline,68.9,1.0
 Aygo,2019,12995,Semi-Auto,3868,Gasoline,56.5,1.0
 Aygo,2015,6495,Manual,38153,Gasoline,69.0,1.0
 Aygo,2017,6695,Manual,27884,Gasoline,69.0,1.0
 Aygo,2017,8295,Manual,10890,Gasoline,68.9,1.0
 Aygo,2017,7395,Manual,32589,Gasoline,68.9,1.0
 Aygo,2018,7995,Manual,10119,Gasoline,69.0,1.0
 Aygo,2017,8200,Manual,17571,Gasoline,68.9,1.0
 Aygo,2018,9995,Manual,5441,Gasoline,56.5,1.0
 Aygo,2017,6995,Manual,26114,Gasoline,69.0,1.0
 Aygo,2018,8495,Manual,5051,Gasoline,68.9,1.0
 Aygo,2018,9295,Manual,9411,Gasoline,56.5,1.0
 Aygo,2016,6190,Manual,15980,Gasoline,69.0,1.0
 Aygo,2018,7790,Manual,20323,Gasoline,68.9,1.0
 Aygo,2016,8290,Manual,10837,Gasoline,69.0,1.0
 Aygo,2020,9480,Manual,10000,Gasoline,56.5,1.0
 Aygo,2018,13881,Manual,12447,Gasoline,56.5,1.0
 Aygo,2018,8995,Manual,6877,Gasoline,56.5,1.0
 Aygo,2019,9895,Manual,3784,Gasoline,57.7,1.0
 Aygo,2016,6295,Manual,29926,Gasoline,69.0,1.0
 Aygo,2017,7995,Manual,22458,Gasoline,68.9,1.0
 Aygo,2019,10795,Semi-Auto,4848,Gasoline,56.5,1.0
 Aygo,2018,8195,Manual,23741,Gasoline,56.5,1.0
 Aygo,2017,6995,Manual,12114,Gasoline,69.0,1.0
 Aygo,2017,6795,Manual,21913,Gasoline,69.0,1.0
 Aygo,2019,10195,Manual,2114,Gasoline,57.7,1.0
 Aygo,2017,8495,Semi-Auto,12984,Gasoline,67.0,1.0
 Aygo,2019,9995,Semi-Auto,5933,Gasoline,56.5,1.0
 Aygo,2019,11250,Semi-Auto,2014,Gasoline,55.4,1.0
 Aygo,2018,7895,Manual,27441,Gasoline,68.9,1.0
 Aygo,2016,5998,Manual,41293,Gasoline,69.0,1.0
 Aygo,2018,9395,Manual,8951,Gasoline,68.9,1.0
 Aygo,2017,6995,Manual,41562,Gasoline,68.9,1.0
 Aygo,2017,8395,Semi-Auto,11379,Gasoline,67.3,1.0
 Aygo,2017,8195,Manual,11669,Gasoline,68.9,1.0
 Aygo,2019,10382,Semi-Auto,6774,Gasoline,55.4,1.0
 Aygo,2019,9295,Manual,5,Gasoline,56.5,1.0
 Aygo,2019,9295,Manual,10,Gasoline,56.5,1.0
 Aygo,2017,8998,Manual,16376,Gasoline,68.9,1.0
 Aygo,2017,7395,Manual,27577,Gasoline,69.0,1.0
 Aygo,2014,5600,Manual,31294,Gasoline,69.0,1.0
 Aygo,2017,7998,Semi-Auto,9775,Gasoline,67.0,1.0
 Aygo,2019,9295,Manual,5426,Gasoline,57.7,1.0
 Aygo,2019,10495,Semi-Auto,301,Gasoline,56.5,1.0
 Aygo,2019,9495,Manual,1723,Gasoline,57.7,1.0
 Aygo,2019,10495,Manual,10,Gasoline,57.7,1.0
 Aygo,2018,7298,Manual,28601,Gasoline,69.0,1.0
 Aygo,2018,6798,Manual,28809,Gasoline,69.0,1.0
